,annotation_id,policy_id,segment_id,data_practice,label,selected_text,content_json,start,end
10,C1839,3838,4,Policy Change,6,"We reserve the right to modify this privacy policy at any time, so please periodically review it.","{""Change Type"": {""selectedText"": ""This privacy policy may be modified from time to time. If we decide to change our privacy policy"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 96, ""value"": ""Unspecified""}, ""User Choice"": {""selectedText"": ""We reserve the right to modify this privacy policy at any time, so please periodically review it."", ""startIndexInSegment"": 186, ""endIndexInSegment"": 283, ""value"": ""Unspecified""}, ""Notification Type"": {""selectedText"": ""y, we will post those changes to this privacy policy and other places we deem appropriate."", ""startIndexInSegment"": 95, ""endIndexInSegment"": 185, ""value"": ""General notice in privacy policy""}}",186,283
11,C1839,3838,4,Policy Change,6,"y, we will post those changes to this privacy policy and other places we deem appropriate.","{""Change Type"": {""selectedText"": ""This privacy policy may be modified from time to time. If we decide to change our privacy policy"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 96, ""value"": ""Unspecified""}, ""User Choice"": {""selectedText"": ""We reserve the right to modify this privacy policy at any time, so please periodically review it."", ""startIndexInSegment"": 186, ""endIndexInSegment"": 283, ""value"": ""Unspecified""}, ""Notification Type"": {""selectedText"": ""y, we will post those changes to this privacy policy and other places we deem appropriate."", ""startIndexInSegment"": 95, ""endIndexInSegment"": 185, ""value"": ""General notice in privacy policy""}}",95,185
12,21626,3838,4,Policy Change,6,those changes,"{""Change Type"": {""selectedText"": ""those changes"", ""startIndexInSegment"": 111, ""endIndexInSegment"": 124, ""value"": ""Unspecified""}, ""User Choice"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Notification Type"": {""selectedText"": ""we will post those changes to this privacy policy"", ""startIndexInSegment"": 98, ""endIndexInSegment"": 147, ""value"": ""General notice in privacy policy""}}",111,124
13,21626,3838,4,Policy Change,6,we will post those changes to this privacy policy,"{""Change Type"": {""selectedText"": ""those changes"", ""startIndexInSegment"": 111, ""endIndexInSegment"": 124, ""value"": ""Unspecified""}, ""User Choice"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Notification Type"": {""selectedText"": ""we will post those changes to this privacy policy"", ""startIndexInSegment"": 98, ""endIndexInSegment"": 147, ""value"": ""General notice in privacy policy""}}",98,147
14,21627,3838,4,Policy Change,6,those changes,"{""Change Type"": {""selectedText"": ""those changes"", ""startIndexInSegment"": 111, ""endIndexInSegment"": 124, ""value"": ""Unspecified""}, ""User Choice"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Notification Type"": {""selectedText"": ""other places we deem appropriate"", ""startIndexInSegment"": 152, ""endIndexInSegment"": 184, ""value"": ""Unspecified""}}",111,124
15,21627,3838,4,Policy Change,6,other places we deem appropriate,"{""Change Type"": {""selectedText"": ""those changes"", ""startIndexInSegment"": 111, ""endIndexInSegment"": 124, ""value"": ""Unspecified""}, ""User Choice"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Notification Type"": {""selectedText"": ""other places we deem appropriate"", ""startIndexInSegment"": 152, ""endIndexInSegment"": 184, ""value"": ""Unspecified""}}",152,184
16,C1840,3838,5,Introductory/Generic,9,How do I know my information is safe on Tulsaworld.com-,"{""Other Type"": {""selectedText"": ""How do I know my information is safe on Tulsaworld.com-"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 55, ""value"": ""Introductory/Generic""}}",0,55
17,C1841,3838,6,First Party Collection/Use,0,information,"{""Collection Mode"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""selectedText"": ""information"", ""startIndexInSegment"": 11, ""endIndexInSegment"": 22, ""value"": ""Unspecified""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""We collect"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 10, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""from our visitors"", ""startIndexInSegment"": 23, ""endIndexInSegment"": 40, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""for the sole purpose of improving Tulsaworld.com and providing more and better services to our visitors."", ""startIndexInSegment"": 41, ""endIndexInSegment"": 145, ""value"": ""Analytics/Research""}}",11,22
18,C1841,3838,6,First Party Collection/Use,0,We collect,"{""Collection Mode"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""selectedText"": ""information"", ""startIndexInSegment"": 11, ""endIndexInSegment"": 22, ""value"": ""Unspecified""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""We collect"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 10, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""from our visitors"", ""startIndexInSegment"": 23, ""endIndexInSegment"": 40, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""for the sole purpose of improving Tulsaworld.com and providing more and better services to our visitors."", ""startIndexInSegment"": 41, ""endIndexInSegment"": 145, ""value"": ""Analytics/Research""}}",0,10
19,C1841,3838,6,First Party Collection/Use,0,from our visitors,"{""Collection Mode"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""selectedText"": ""information"", ""startIndexInSegment"": 11, ""endIndexInSegment"": 22, ""value"": ""Unspecified""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""We collect"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 10, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""from our visitors"", ""startIndexInSegment"": 23, ""endIndexInSegment"": 40, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""for the sole purpose of improving Tulsaworld.com and providing more and better services to our visitors."", ""startIndexInSegment"": 41, ""endIndexInSegment"": 145, ""value"": ""Analytics/Research""}}",23,40
20,C1841,3838,6,First Party Collection/Use,0,for the sole purpose of improving Tulsaworld.com and providing more and better services to our visitors.,"{""Collection Mode"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""selectedText"": ""information"", ""startIndexInSegment"": 11, ""endIndexInSegment"": 22, ""value"": ""Unspecified""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""We collect"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 10, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""from our visitors"", ""startIndexInSegment"": 23, ""endIndexInSegment"": 40, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""for the sole purpose of improving Tulsaworld.com and providing more and better services to our visitors."", ""startIndexInSegment"": 41, ""endIndexInSegment"": 145, ""value"": ""Analytics/Research""}}",41,145
21,21014,3838,6,First Party Collection/Use,0,We collect information from our visitors for the sole purpose of improving Tulsaworld.com and providing more and better services to our visitors.,"{""Collection Mode"": {""selectedText"": ""We collect information from our visitors for the sole purpose of improving Tulsaworld.com and providing more and better services to our visitors."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 150, ""value"": ""Unspecified""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""We collect information from our visitors"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 40, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""We collect information"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 22, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""improving Tulsaworld.com"", ""startIndexInSegment"": 65, ""endIndexInSegment"": 89, ""value"": ""Analytics/Research""}}",0,150
22,21014,3838,6,First Party Collection/Use,0,We collect information from our visitors,"{""Collection Mode"": {""selectedText"": ""We collect information from our visitors for the sole purpose of improving Tulsaworld.com and providing more and better services to our visitors."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 150, ""value"": ""Unspecified""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""We collect information from our visitors"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 40, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""We collect information"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 22, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""improving Tulsaworld.com"", ""startIndexInSegment"": 65, ""endIndexInSegment"": 89, ""value"": ""Analytics/Research""}}",0,40
23,21014,3838,6,First Party Collection/Use,0,We collect information,"{""Collection Mode"": {""selectedText"": ""We collect information from our visitors for the sole purpose of improving Tulsaworld.com and providing more and better services to our visitors."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 150, ""value"": ""Unspecified""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""We collect information from our visitors"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 40, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""We collect information"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 22, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""improving Tulsaworld.com"", ""startIndexInSegment"": 65, ""endIndexInSegment"": 89, ""value"": ""Analytics/Research""}}",0,22
24,21014,3838,6,First Party Collection/Use,0,improving Tulsaworld.com,"{""Collection Mode"": {""selectedText"": ""We collect information from our visitors for the sole purpose of improving Tulsaworld.com and providing more and better services to our visitors."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 150, ""value"": ""Unspecified""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""We collect information from our visitors"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 40, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""We collect information"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 22, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""improving Tulsaworld.com"", ""startIndexInSegment"": 65, ""endIndexInSegment"": 89, ""value"": ""Analytics/Research""}}",65,89
25,21015,3838,6,First Party Collection/Use,0,We collect information from our visitors for the sole purpose of improving Tulsaworld.com and providing more and better services to our visitors.,"{""Collection Mode"": {""selectedText"": ""We collect information from our visitors for the sole purpose of improving Tulsaworld.com and providing more and better services to our visitors."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 150, ""value"": ""Unspecified""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""We collect information from our visitors"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 40, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""We collect information"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 22, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""providing more and better services to our visitors."", ""startIndexInSegment"": 94, ""endIndexInSegment"": 145, ""value"": ""Basic service/feature""}}",0,150
26,21015,3838,6,First Party Collection/Use,0,We collect information from our visitors,"{""Collection Mode"": {""selectedText"": ""We collect information from our visitors for the sole purpose of improving Tulsaworld.com and providing more and better services to our visitors."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 150, ""value"": ""Unspecified""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""We collect information from our visitors"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 40, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""We collect information"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 22, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""providing more and better services to our visitors."", ""startIndexInSegment"": 94, ""endIndexInSegment"": 145, ""value"": ""Basic service/feature""}}",0,40
27,21015,3838,6,First Party Collection/Use,0,We collect information,"{""Collection Mode"": {""selectedText"": ""We collect information from our visitors for the sole purpose of improving Tulsaworld.com and providing more and better services to our visitors."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 150, ""value"": ""Unspecified""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""We collect information from our visitors"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 40, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""We collect information"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 22, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""providing more and better services to our visitors."", ""startIndexInSegment"": 94, ""endIndexInSegment"": 145, ""value"": ""Basic service/feature""}}",0,22
