,annotation_id,policy_id,segment_id,data_practice,label,selected_text,content_json,start,end
16,7564,3701,1,First Party Collection/Use,0,gathered from our Web servers.,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 169, ""startIndexInSegment"": 139, ""selectedText"": ""gathered from our Web servers."", ""value"": ""Other""}, ""Personal Information Type"": {""endIndexInSegment"": 138, ""startIndexInSegment"": 118, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": 102, ""startIndexInSegment"": 93, ""selectedText"": ""We do not"", ""value"": ""Does Not""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 169, ""startIndexInSegment"": 103, ""selectedText"": ""actively share personal information gathered from our Web servers."", ""value"": ""Other""}}",139,169
17,7564,3701,1,First Party Collection/Use,0,We do not,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 169, ""startIndexInSegment"": 139, ""selectedText"": ""gathered from our Web servers."", ""value"": ""Other""}, ""Personal Information Type"": {""endIndexInSegment"": 138, ""startIndexInSegment"": 118, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": 102, ""startIndexInSegment"": 93, ""selectedText"": ""We do not"", ""value"": ""Does Not""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 169, ""startIndexInSegment"": 103, ""selectedText"": ""actively share personal information gathered from our Web servers."", ""value"": ""Other""}}",93,102
18,15853,3701,1,Data Security,5,committed to ensuring the privacy of personal information.,"{""Security Measure"": {""endIndexInSegment"": 92, ""startIndexInSegment"": 34, ""selectedText"": ""committed to ensuring the privacy of personal information."", ""value"": ""Generic""}}",34,92
19,15855,3701,1,Third Party Sharing/Collection,1,solicited,"{""Third Party Entity"": {""endIndexInSegment"": 457, ""startIndexInSegment"": 448, ""selectedText"": ""solicited"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 457, ""startIndexInSegment"": 405, ""selectedText"": ""we do not share or sell information unless solicited"", ""value"": ""Other""}, ""Personal Information Type"": {""endIndexInSegment"": 314, ""startIndexInSegment"": 308, ""selectedText"": ""emails"", ""value"": ""Contact""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 381, ""startIndexInSegment"": 364, ""selectedText"": ""may be subject to"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 233, ""selectedText"": ""collected from the ACC web site"", ""value"": ""Collect on first party website/app""}}",448,457
20,15855,3701,1,Third Party Sharing/Collection,1,collected from the ACC web site,"{""Third Party Entity"": {""endIndexInSegment"": 457, ""startIndexInSegment"": 448, ""selectedText"": ""solicited"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 457, ""startIndexInSegment"": 405, ""selectedText"": ""we do not share or sell information unless solicited"", ""value"": ""Other""}, ""Personal Information Type"": {""endIndexInSegment"": 314, ""startIndexInSegment"": 308, ""selectedText"": ""emails"", ""value"": ""Contact""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 381, ""startIndexInSegment"": 364, ""selectedText"": ""may be subject to"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 233, ""selectedText"": ""collected from the ACC web site"", ""value"": ""Collect on first party website/app""}}",233,264
21,15855,3701,1,Third Party Sharing/Collection,1,may be subject to,"{""Third Party Entity"": {""endIndexInSegment"": 457, ""startIndexInSegment"": 448, ""selectedText"": ""solicited"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 457, ""startIndexInSegment"": 405, ""selectedText"": ""we do not share or sell information unless solicited"", ""value"": ""Other""}, ""Personal Information Type"": {""endIndexInSegment"": 314, ""startIndexInSegment"": 308, ""selectedText"": ""emails"", ""value"": ""Contact""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 381, ""startIndexInSegment"": 364, ""selectedText"": ""may be subject to"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 233, ""selectedText"": ""collected from the ACC web site"", ""value"": ""Collect on first party website/app""}}",364,381
22,15856,3701,1,Third Party Sharing/Collection,1,solicited,"{""Third Party Entity"": {""endIndexInSegment"": 457, ""startIndexInSegment"": 448, ""selectedText"": ""solicited"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 536, ""startIndexInSegment"": 483, ""selectedText"": ""compelled by Open Records law to release information."", ""value"": ""Legal requirement""}, ""Personal Information Type"": {""endIndexInSegment"": 314, ""startIndexInSegment"": 308, ""selectedText"": ""emails"", ""value"": ""Contact""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 381, ""startIndexInSegment"": 364, ""selectedText"": ""may be subject to"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 233, ""selectedText"": ""collected from the ACC web site"", ""value"": ""Collect on first party website/app""}}",448,457
23,15856,3701,1,Third Party Sharing/Collection,1,collected from the ACC web site,"{""Third Party Entity"": {""endIndexInSegment"": 457, ""startIndexInSegment"": 448, ""selectedText"": ""solicited"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 536, ""startIndexInSegment"": 483, ""selectedText"": ""compelled by Open Records law to release information."", ""value"": ""Legal requirement""}, ""Personal Information Type"": {""endIndexInSegment"": 314, ""startIndexInSegment"": 308, ""selectedText"": ""emails"", ""value"": ""Contact""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 381, ""startIndexInSegment"": 364, ""selectedText"": ""may be subject to"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 233, ""selectedText"": ""collected from the ACC web site"", ""value"": ""Collect on first party website/app""}}",233,264
24,15856,3701,1,Third Party Sharing/Collection,1,may be subject to,"{""Third Party Entity"": {""endIndexInSegment"": 457, ""startIndexInSegment"": 448, ""selectedText"": ""solicited"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 536, ""startIndexInSegment"": 483, ""selectedText"": ""compelled by Open Records law to release information."", ""value"": ""Legal requirement""}, ""Personal Information Type"": {""endIndexInSegment"": 314, ""startIndexInSegment"": 308, ""selectedText"": ""emails"", ""value"": ""Contact""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 381, ""startIndexInSegment"": 364, ""selectedText"": ""may be subject to"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 233, ""selectedText"": ""collected from the ACC web site"", ""value"": ""Collect on first party website/app""}}",364,381
25,15857,3701,1,Third Party Sharing/Collection,1,solicited,"{""Third Party Entity"": {""endIndexInSegment"": 457, ""startIndexInSegment"": 448, ""selectedText"": ""solicited"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 457, ""startIndexInSegment"": 405, ""selectedText"": ""we do not share or sell information unless solicited"", ""value"": ""Other""}, ""Personal Information Type"": {""endIndexInSegment"": 306, ""startIndexInSegment"": 276, ""selectedText"": ""summary server log information"", ""value"": ""User online activities""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 381, ""startIndexInSegment"": 364, ""selectedText"": ""may be subject to"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 233, ""selectedText"": ""collected from the ACC web site"", ""value"": ""Collect on first party website/app""}}",448,457
26,15857,3701,1,Third Party Sharing/Collection,1,collected from the ACC web site,"{""Third Party Entity"": {""endIndexInSegment"": 457, ""startIndexInSegment"": 448, ""selectedText"": ""solicited"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 457, ""startIndexInSegment"": 405, ""selectedText"": ""we do not share or sell information unless solicited"", ""value"": ""Other""}, ""Personal Information Type"": {""endIndexInSegment"": 306, ""startIndexInSegment"": 276, ""selectedText"": ""summary server log information"", ""value"": ""User online activities""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 381, ""startIndexInSegment"": 364, ""selectedText"": ""may be subject to"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 233, ""selectedText"": ""collected from the ACC web site"", ""value"": ""Collect on first party website/app""}}",233,264
27,15857,3701,1,Third Party Sharing/Collection,1,may be subject to,"{""Third Party Entity"": {""endIndexInSegment"": 457, ""startIndexInSegment"": 448, ""selectedText"": ""solicited"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 457, ""startIndexInSegment"": 405, ""selectedText"": ""we do not share or sell information unless solicited"", ""value"": ""Other""}, ""Personal Information Type"": {""endIndexInSegment"": 306, ""startIndexInSegment"": 276, ""selectedText"": ""summary server log information"", ""value"": ""User online activities""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 381, ""startIndexInSegment"": 364, ""selectedText"": ""may be subject to"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 233, ""selectedText"": ""collected from the ACC web site"", ""value"": ""Collect on first party website/app""}}",364,381
28,15858,3701,1,Third Party Sharing/Collection,1,solicited,"{""Third Party Entity"": {""endIndexInSegment"": 457, ""startIndexInSegment"": 448, ""selectedText"": ""solicited"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 536, ""startIndexInSegment"": 483, ""selectedText"": ""compelled by Open Records law to release information."", ""value"": ""Legal requirement""}, ""Personal Information Type"": {""endIndexInSegment"": 306, ""startIndexInSegment"": 276, ""selectedText"": ""summary server log information"", ""value"": ""User online activities""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 381, ""startIndexInSegment"": 364, ""selectedText"": ""may be subject to"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 233, ""selectedText"": ""collected from the ACC web site"", ""value"": ""Collect on first party website/app""}}",448,457
29,15858,3701,1,Third Party Sharing/Collection,1,collected from the ACC web site,"{""Third Party Entity"": {""endIndexInSegment"": 457, ""startIndexInSegment"": 448, ""selectedText"": ""solicited"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 536, ""startIndexInSegment"": 483, ""selectedText"": ""compelled by Open Records law to release information."", ""value"": ""Legal requirement""}, ""Personal Information Type"": {""endIndexInSegment"": 306, ""startIndexInSegment"": 276, ""selectedText"": ""summary server log information"", ""value"": ""User online activities""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 381, ""startIndexInSegment"": 364, ""selectedText"": ""may be subject to"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 233, ""selectedText"": ""collected from the ACC web site"", ""value"": ""Collect on first party website/app""}}",233,264
30,15858,3701,1,Third Party Sharing/Collection,1,may be subject to,"{""Third Party Entity"": {""endIndexInSegment"": 457, ""startIndexInSegment"": 448, ""selectedText"": ""solicited"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 536, ""startIndexInSegment"": 483, ""selectedText"": ""compelled by Open Records law to release information."", ""value"": ""Legal requirement""}, ""Personal Information Type"": {""endIndexInSegment"": 306, ""startIndexInSegment"": 276, ""selectedText"": ""summary server log information"", ""value"": ""User online activities""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 381, ""startIndexInSegment"": 364, ""selectedText"": ""may be subject to"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 233, ""selectedText"": ""collected from the ACC web site"", ""value"": ""Collect on first party website/app""}}",364,381
31,15859,3701,1,First Party Collection/Use,0,from the ACC web site,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 243, ""selectedText"": ""from the ACC web site"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 306, ""startIndexInSegment"": 276, ""selectedText"": ""summary server log information"", ""value"": ""User online activities""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 242, ""startIndexInSegment"": 221, ""selectedText"": ""information collected"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 457, ""startIndexInSegment"": 405, ""selectedText"": ""we do not share or sell information unless solicited"", ""value"": ""Other""}}",243,264
32,15859,3701,1,First Party Collection/Use,0,information collected,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 243, ""selectedText"": ""from the ACC web site"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 306, ""startIndexInSegment"": 276, ""selectedText"": ""summary server log information"", ""value"": ""User online activities""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 242, ""startIndexInSegment"": 221, ""selectedText"": ""information collected"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 457, ""startIndexInSegment"": 405, ""selectedText"": ""we do not share or sell information unless solicited"", ""value"": ""Other""}}",221,242
33,15860,3701,1,First Party Collection/Use,0,from the ACC web site,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 243, ""selectedText"": ""from the ACC web site"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 306, ""startIndexInSegment"": 276, ""selectedText"": ""summary server log information"", ""value"": ""User online activities""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 242, ""startIndexInSegment"": 221, ""selectedText"": ""information collected"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 536, ""startIndexInSegment"": 473, ""selectedText"": ""we may be compelled by Open Records law to release information."", ""value"": ""Legal requirement""}}",243,264
34,15860,3701,1,First Party Collection/Use,0,information collected,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 243, ""selectedText"": ""from the ACC web site"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 306, ""startIndexInSegment"": 276, ""selectedText"": ""summary server log information"", ""value"": ""User online activities""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 242, ""startIndexInSegment"": 221, ""selectedText"": ""information collected"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 536, ""startIndexInSegment"": 473, ""selectedText"": ""we may be compelled by Open Records law to release information."", ""value"": ""Legal requirement""}}",221,242
35,15861,3701,1,First Party Collection/Use,0,from the ACC web site,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 243, ""selectedText"": ""from the ACC web site"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 314, ""startIndexInSegment"": 308, ""selectedText"": ""emails"", ""value"": ""Contact""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 242, ""startIndexInSegment"": 221, ""selectedText"": ""information collected"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 457, ""startIndexInSegment"": 405, ""selectedText"": ""we do not share or sell information unless solicited"", ""value"": ""Other""}}",243,264
36,15861,3701,1,First Party Collection/Use,0,information collected,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 243, ""selectedText"": ""from the ACC web site"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 314, ""startIndexInSegment"": 308, ""selectedText"": ""emails"", ""value"": ""Contact""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 242, ""startIndexInSegment"": 221, ""selectedText"": ""information collected"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 457, ""startIndexInSegment"": 405, ""selectedText"": ""we do not share or sell information unless solicited"", ""value"": ""Other""}}",221,242
37,15862,3701,1,First Party Collection/Use,0,from the ACC web site,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 243, ""selectedText"": ""from the ACC web site"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 314, ""startIndexInSegment"": 308, ""selectedText"": ""emails"", ""value"": ""Contact""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 242, ""startIndexInSegment"": 221, ""selectedText"": ""information collected"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 535, ""startIndexInSegment"": 473, ""selectedText"": ""we may be compelled by Open Records law to release information"", ""value"": ""Legal requirement""}}",243,264
38,15862,3701,1,First Party Collection/Use,0,information collected,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 243, ""selectedText"": ""from the ACC web site"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 314, ""startIndexInSegment"": 308, ""selectedText"": ""emails"", ""value"": ""Contact""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 242, ""startIndexInSegment"": 221, ""selectedText"": ""information collected"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 535, ""startIndexInSegment"": 473, ""selectedText"": ""we may be compelled by Open Records law to release information"", ""value"": ""Legal requirement""}}",221,242
