,annotation_id,policy_id,segment_id,data_practice,label,selected_text,content_json,start,end
10,15325,3834,5,User Choice/Control,2,", you signify your assent to SCEA's privacy policy.","{""Choice Type"": {""selectedText"": ""By use of our websites and games that have dynamic in-game advertising, you signify your assent to SCEA's privacy policy. If you do not agree to this policy, please do not use our websites or games with dynamic in-game advertising."", ""startIndexInSegment"": 438, ""endIndexInSegment"": 669, ""value"": ""Dont use service/feature""}, ""Choice Scope"": {""selectedText"": "", you signify your assent to SCEA's privacy policy."", ""startIndexInSegment"": 508, ""endIndexInSegment"": 559, ""value"": ""Unspecified""}, ""User Type"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}}",508,559
11,20052,3834,5,Introductory/Generic,9,"THIS POLICY APPLIES TO: This policy applies to the websites us.playstation.com and naughtydog.com. In addition, we own several other domain names that point to us.playstation.com. From time to time, we may add new websites not listed above, and will provide a link to this policy or the applicable privacy policy. Finally, we collect information via dynamic in-game advertising that is served to some online PlayStation3 games. By use of our websites and games that have dynamic in-game advertising, you signify your assent to SCEA's privacy policy. If you do not agree to this policy, please do not use our websites or games with dynamic in-game advertising.","{""Other Type"": {""selectedText"": ""THIS POLICY APPLIES TO: This policy applies to the websites us.playstation.com and naughtydog.com. In addition, we own several other domain names that point to us.playstation.com. From time to time, we may add new websites not listed above, and will provide a link to this policy or the applicable privacy policy. Finally, we collect information via dynamic in-game advertising that is served to some online PlayStation3 games. By use of our websites and games that have dynamic in-game advertising, you signify your assent to SCEA's privacy policy. If you do not agree to this policy, please do not use our websites or games with dynamic in-game advertising."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 674, ""value"": ""Introductory/Generic""}}",0,674
12,22982,3834,5,Other,0,"This policy applies to the websites us.playstation.com and naughtydog.com. In addition, we own several other domain names that point to us.playstation.com. From time to time, we may add new websites not listed above, and will provide a link to this policy or the applicable privacy policy.","{""Other Type"": {""selectedText"": ""This policy applies to the websites us.playstation.com and naughtydog.com. In addition, we own several other domain names that point to us.playstation.com. From time to time, we may add new websites not listed above, and will provide a link to this policy or the applicable privacy policy."", ""startIndexInSegment"": 34, ""endIndexInSegment"": 323, ""value"": ""Other""}}",34,323
13,22983,3834,5,First Party Collection/Use,0,we collect information via dynamic in-game advertising that is served to some online PlayStation3 games,"{""Collection Mode"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""selectedText"": ""your assent to SCEA's privacy policy"", ""startIndexInSegment"": 522, ""endIndexInSegment"": 558, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""we collect information via dynamic in-game advertising that is served to some online PlayStation3 games"", ""startIndexInSegment"": 333, ""endIndexInSegment"": 436, ""value"": ""Other""}, ""Personal Information Type"": {""selectedText"": ""information"", ""startIndexInSegment"": 344, ""endIndexInSegment"": 355, ""value"": ""Unspecified""}, ""Choice Type"": {""selectedText"": ""By use of our websites and games that have dynamic in-game advertising, you signify your assent to SCEA's privacy policy. If you do not agree to this policy, please do not use our websites or games with dynamic in-game advertising."", ""startIndexInSegment"": 438, ""endIndexInSegment"": 669, ""value"": ""Dont use service/feature""}, ""Identifiability"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}}",333,436
14,C1555,3834,6,Other,0,"PlayStationNetwork In parts of North America and South America, Sony Network Entertainment America Inc. (""SNEA"") operates Sony Online Services, a network of online games, movies, music, other media and content and communication services. PlayStation Network (""PSN"") is one of these Sony Online Services. With a Sony Online Services or Sony Entertainment Network account, users can purchase goods and services from SNEA through Sony Online Services and may have the opportunity to participate in various network community activities. Users can register for and log into a Sony Entertainment Network account via us.playstation.com. Collection and use of your information by Sony Online Services is governed by the SNEA Privacy Policy, which can be found here: http://www.qriocity.com/us/en/legal-privacy.","{""Other Type"": {""selectedText"": ""PlayStationNetwork In parts of North America and South America, Sony Network Entertainment America Inc. (\""SNEA\"") operates Sony Online Services, a network of online games, movies, music, other media and content and communication services. PlayStation Network (\""PSN\"") is one of these Sony Online Services. With a Sony Online Services or Sony Entertainment Network account, users can purchase goods and services from SNEA through Sony Online Services and may have the opportunity to participate in various network community activities. Users can register for and log into a Sony Entertainment Network account via us.playstation.com. Collection and use of your information by Sony Online Services is governed by the SNEA Privacy Policy, which can be found here: http://www.qriocity.com/us/en/legal-privacy."", ""startIndexInSegment"": 36, ""endIndexInSegment"": 863, ""value"": ""Other""}}",36,863
15,15326,3834,6,First Party Collection/Use,0,"Collection and use of your information by Sony Online Services is governed by the SNEA Privacy Policy,","{""Collection Mode"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""selectedText"": ""Collection and use of your information by Sony Online Services is governed by the SNEA Privacy Policy,"", ""startIndexInSegment"": 681, ""endIndexInSegment"": 783, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""PlayStationNetwork In parts of North America and South America, Sony Network Entertainment America Inc. (\""SNEA\"") operates Sony Online Services, a network of online games, movies, music, other media and content and communication services. PlayStation Network (\""PSN\"") is one of these Sony Online Services. With a Sony Online Services or Sony Entertainment Network account, users can purchase goods and services from SNEA through Sony Online Services and may have the opportunity to participate in various network community activities. Users can register for and log into a Sony Entertainment Network account via us.playstation.com."", ""startIndexInSegment"": 41, ""endIndexInSegment"": 680, ""value"": ""Other""}, ""Choice Type"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""selectedText"": ""THIS POLICY DOES NOT APPLY TO"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 29, ""value"": ""Does Not""}, ""User Type"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""selectedText"": ""In parts of North America and South America, Sony Network Entertainment America Inc. (\""SNEA\"") operates Sony Online Services, a network of online games, movies, music, other media and content and communication services. PlayStation Network (\""PSN\"") is one of these Sony Online Services. With a Sony Online Services or Sony Entertainment Network account, users can purchase goods and services from SNEA through Sony Online Services and may have the opportunity to participate in various network community activities."", ""startIndexInSegment"": 70, ""endIndexInSegment"": 583, ""value"": ""Other""}}",681,783
16,15326,3834,6,First Party Collection/Use,0,THIS POLICY DOES NOT APPLY TO,"{""Collection Mode"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""selectedText"": ""Collection and use of your information by Sony Online Services is governed by the SNEA Privacy Policy,"", ""startIndexInSegment"": 681, ""endIndexInSegment"": 783, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""PlayStationNetwork In parts of North America and South America, Sony Network Entertainment America Inc. (\""SNEA\"") operates Sony Online Services, a network of online games, movies, music, other media and content and communication services. PlayStation Network (\""PSN\"") is one of these Sony Online Services. With a Sony Online Services or Sony Entertainment Network account, users can purchase goods and services from SNEA through Sony Online Services and may have the opportunity to participate in various network community activities. Users can register for and log into a Sony Entertainment Network account via us.playstation.com."", ""startIndexInSegment"": 41, ""endIndexInSegment"": 680, ""value"": ""Other""}, ""Choice Type"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""selectedText"": ""THIS POLICY DOES NOT APPLY TO"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 29, ""value"": ""Does Not""}, ""User Type"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""selectedText"": ""In parts of North America and South America, Sony Network Entertainment America Inc. (\""SNEA\"") operates Sony Online Services, a network of online games, movies, music, other media and content and communication services. PlayStation Network (\""PSN\"") is one of these Sony Online Services. With a Sony Online Services or Sony Entertainment Network account, users can purchase goods and services from SNEA through Sony Online Services and may have the opportunity to participate in various network community activities."", ""startIndexInSegment"": 70, ""endIndexInSegment"": 583, ""value"": ""Other""}}",0,29
17,15328,3834,6,Privacy contact information,11,"Collection and use of your information by Sony Online Services is governed by the SNEA Privacy Policy, which can be found here: http://www.qriocity.com/us/en/legal-privacy.","{""Other Type"": {""selectedText"": ""Collection and use of your information by Sony Online Services is governed by the SNEA Privacy Policy, which can be found here: http://www.qriocity.com/us/en/legal-privacy."", ""startIndexInSegment"": 680, ""endIndexInSegment"": 863, ""value"": ""Privacy contact information""}}",680,863
18,C1556,3834,7,Other,0,"SCEA may provide links to the websites of our promotional partners and licensed software publishers, our affiliates or other entities that we own or control. This privacy policy does not apply to third-party websites and treatment of any personal information you provide on those sites is subject to the applicable third party's individual privacy policy.","{""Other Type"": {""selectedText"": ""SCEA may provide links to the websites of our promotional partners and licensed software publishers, our affiliates or other entities that we own or control. This privacy policy does not apply to third-party websites and treatment of any personal information you provide on those sites is subject to the applicable third party's individual privacy policy."", ""startIndexInSegment"": 11, ""endIndexInSegment"": 376, ""value"": ""Other""}}",11,376
19,C1557,3834,8,First Party Collection/Use,0,participants provide this information on a voluntary basis only.,"{""Collection Mode"": {""selectedText"": ""participants provide this information on a voluntary basis only."", ""startIndexInSegment"": 660, ""endIndexInSegment"": 724, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""information may be required"", ""startIndexInSegment"": 506, ""endIndexInSegment"": 533, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""Collection of Personal Information through our Websites"", ""startIndexInSegment"": 27, ""endIndexInSegment"": 82, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""credit card information"", ""startIndexInSegment"": 889, ""endIndexInSegment"": 912, ""value"": ""Financial""}, ""Choice Type"": {""selectedText"": ""may be required to participate in certain promotions"", ""startIndexInSegment"": 518, ""endIndexInSegment"": 570, ""value"": ""Dont use service/feature""}, ""Identifiability"": {""selectedText"": ""personally identifying information"", ""startIndexInSegment"": 483, ""endIndexInSegment"": 517, ""value"": ""Identifiable""}, ""Does/Does Not"": {""selectedText"": ""WHAT WE COLLECT"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 15, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""features offered through our websites or to make a purchase from the PlayStationShop"", ""startIndexInSegment"": 574, ""endIndexInSegment"": 658, ""value"": ""Basic service/feature""}}",660,724
20,C1557,3834,8,First Party Collection/Use,0,Collection of Personal Information through our Websites,"{""Collection Mode"": {""selectedText"": ""participants provide this information on a voluntary basis only."", ""startIndexInSegment"": 660, ""endIndexInSegment"": 724, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""information may be required"", ""startIndexInSegment"": 506, ""endIndexInSegment"": 533, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""Collection of Personal Information through our Websites"", ""startIndexInSegment"": 27, ""endIndexInSegment"": 82, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""credit card information"", ""startIndexInSegment"": 889, ""endIndexInSegment"": 912, ""value"": ""Financial""}, ""Choice Type"": {""selectedText"": ""may be required to participate in certain promotions"", ""startIndexInSegment"": 518, ""endIndexInSegment"": 570, ""value"": ""Dont use service/feature""}, ""Identifiability"": {""selectedText"": ""personally identifying information"", ""startIndexInSegment"": 483, ""endIndexInSegment"": 517, ""value"": ""Identifiable""}, ""Does/Does Not"": {""selectedText"": ""WHAT WE COLLECT"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 15, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""features offered through our websites or to make a purchase from the PlayStationShop"", ""startIndexInSegment"": 574, ""endIndexInSegment"": 658, ""value"": ""Basic service/feature""}}",27,82
21,C1557,3834,8,First Party Collection/Use,0,WHAT WE COLLECT,"{""Collection Mode"": {""selectedText"": ""participants provide this information on a voluntary basis only."", ""startIndexInSegment"": 660, ""endIndexInSegment"": 724, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""information may be required"", ""startIndexInSegment"": 506, ""endIndexInSegment"": 533, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""Collection of Personal Information through our Websites"", ""startIndexInSegment"": 27, ""endIndexInSegment"": 82, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""credit card information"", ""startIndexInSegment"": 889, ""endIndexInSegment"": 912, ""value"": ""Financial""}, ""Choice Type"": {""selectedText"": ""may be required to participate in certain promotions"", ""startIndexInSegment"": 518, ""endIndexInSegment"": 570, ""value"": ""Dont use service/feature""}, ""Identifiability"": {""selectedText"": ""personally identifying information"", ""startIndexInSegment"": 483, ""endIndexInSegment"": 517, ""value"": ""Identifiable""}, ""Does/Does Not"": {""selectedText"": ""WHAT WE COLLECT"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 15, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""features offered through our websites or to make a purchase from the PlayStationShop"", ""startIndexInSegment"": 574, ""endIndexInSegment"": 658, ""value"": ""Basic service/feature""}}",0,15
22,C1558,3834,8,First Party Collection/Use,0,participants provide this information on a voluntary basis only.,"{""Collection Mode"": {""selectedText"": ""participants provide this information on a voluntary basis only."", ""startIndexInSegment"": 660, ""endIndexInSegment"": 724, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""information may be required"", ""startIndexInSegment"": 506, ""endIndexInSegment"": 533, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""Collection of Personal Information through our Websites"", ""startIndexInSegment"": 27, ""endIndexInSegment"": 82, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""name, mailing address, email address"", ""startIndexInSegment"": 849, ""endIndexInSegment"": 885, ""value"": ""Contact""}, ""Choice Type"": {""selectedText"": ""may be required to participate in certain promotions"", ""startIndexInSegment"": 518, ""endIndexInSegment"": 570, ""value"": ""Dont use service/feature""}, ""Identifiability"": {""selectedText"": ""personally identifying information"", ""startIndexInSegment"": 483, ""endIndexInSegment"": 517, ""value"": ""Identifiable""}, ""Does/Does Not"": {""selectedText"": ""WHAT WE COLLECT"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 15, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""features offered through our websites or to make a purchase from the PlayStationShop"", ""startIndexInSegment"": 574, ""endIndexInSegment"": 658, ""value"": ""Basic service/feature""}}",660,724
23,C1558,3834,8,First Party Collection/Use,0,Collection of Personal Information through our Websites,"{""Collection Mode"": {""selectedText"": ""participants provide this information on a voluntary basis only."", ""startIndexInSegment"": 660, ""endIndexInSegment"": 724, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""information may be required"", ""startIndexInSegment"": 506, ""endIndexInSegment"": 533, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""Collection of Personal Information through our Websites"", ""startIndexInSegment"": 27, ""endIndexInSegment"": 82, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""name, mailing address, email address"", ""startIndexInSegment"": 849, ""endIndexInSegment"": 885, ""value"": ""Contact""}, ""Choice Type"": {""selectedText"": ""may be required to participate in certain promotions"", ""startIndexInSegment"": 518, ""endIndexInSegment"": 570, ""value"": ""Dont use service/feature""}, ""Identifiability"": {""selectedText"": ""personally identifying information"", ""startIndexInSegment"": 483, ""endIndexInSegment"": 517, ""value"": ""Identifiable""}, ""Does/Does Not"": {""selectedText"": ""WHAT WE COLLECT"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 15, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""features offered through our websites or to make a purchase from the PlayStationShop"", ""startIndexInSegment"": 574, ""endIndexInSegment"": 658, ""value"": ""Basic service/feature""}}",27,82
24,C1558,3834,8,First Party Collection/Use,0,WHAT WE COLLECT,"{""Collection Mode"": {""selectedText"": ""participants provide this information on a voluntary basis only."", ""startIndexInSegment"": 660, ""endIndexInSegment"": 724, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""information may be required"", ""startIndexInSegment"": 506, ""endIndexInSegment"": 533, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""Collection of Personal Information through our Websites"", ""startIndexInSegment"": 27, ""endIndexInSegment"": 82, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""name, mailing address, email address"", ""startIndexInSegment"": 849, ""endIndexInSegment"": 885, ""value"": ""Contact""}, ""Choice Type"": {""selectedText"": ""may be required to participate in certain promotions"", ""startIndexInSegment"": 518, ""endIndexInSegment"": 570, ""value"": ""Dont use service/feature""}, ""Identifiability"": {""selectedText"": ""personally identifying information"", ""startIndexInSegment"": 483, ""endIndexInSegment"": 517, ""value"": ""Identifiable""}, ""Does/Does Not"": {""selectedText"": ""WHAT WE COLLECT"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 15, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""features offered through our websites or to make a purchase from the PlayStationShop"", ""startIndexInSegment"": 574, ""endIndexInSegment"": 658, ""value"": ""Basic service/feature""}}",0,15
25,C1559,3834,8,First Party Collection/Use,0,participants provide this information on a voluntary basis only.,"{""Collection Mode"": {""selectedText"": ""participants provide this information on a voluntary basis only."", ""startIndexInSegment"": 660, ""endIndexInSegment"": 724, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""information may be required"", ""startIndexInSegment"": 506, ""endIndexInSegment"": 533, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""Collection of Personal Information through our Websites"", ""startIndexInSegment"": 27, ""endIndexInSegment"": 82, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""personally identifying information"", ""startIndexInSegment"": 483, ""endIndexInSegment"": 517, ""value"": ""Generic personal information""}, ""Choice Type"": {""selectedText"": ""may be required to participate in certain promotions"", ""startIndexInSegment"": 518, ""endIndexInSegment"": 570, ""value"": ""Dont use service/feature""}, ""Identifiability"": {""selectedText"": ""personally identifying information"", ""startIndexInSegment"": 483, ""endIndexInSegment"": 517, ""value"": ""Identifiable""}, ""Does/Does Not"": {""selectedText"": ""WHAT WE COLLECT"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 15, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""certain promotions"", ""startIndexInSegment"": 552, ""endIndexInSegment"": 570, ""value"": ""Marketing""}}",660,724
