,annotation_id,policy_id,segment_id,data_practice,label,selected_text,content_json,start,end
10,21291,3842,5,First Party Collection/Use,0,"Registration Information is the information you submit to register for our FSD Services,","{""Collection Mode"": {""selectedText"": ""information you submit"", ""startIndexInSegment"": 184, ""endIndexInSegment"": 206, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""information you submit"", ""startIndexInSegment"": 184, ""endIndexInSegment"": 206, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""Registration Information is the information you submit to register for our FSD Services,"", ""startIndexInSegment"": 152, ""endIndexInSegment"": 240, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""name, email address"", ""startIndexInSegment"": 418, ""endIndexInSegment"": 437, ""value"": ""Contact""}, ""Choice Type"": {""selectedText"": ""information you submit to register for our FSD Services, for example to create an FSD account, post comments, receive a newsletter or mobile alert, or enter a contest or sweepstakes."", ""startIndexInSegment"": 184, ""endIndexInSegment"": 366, ""value"": ""Dont use service/feature""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""FSD and our service providers collect the following information from and about you:"", ""startIndexInSegment"": 58, ""endIndexInSegment"": 146, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""to create an FSD account,"", ""startIndexInSegment"": 253, ""endIndexInSegment"": 278, ""value"": ""User without account""}, ""Purpose"": {""selectedText"": ""post comments,"", ""startIndexInSegment"": 279, ""endIndexInSegment"": 293, ""value"": ""Additional service/feature""}}",152,240
11,21291,3842,5,First Party Collection/Use,0,FSD and our service providers collect the following information from and about you:,"{""Collection Mode"": {""selectedText"": ""information you submit"", ""startIndexInSegment"": 184, ""endIndexInSegment"": 206, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""information you submit"", ""startIndexInSegment"": 184, ""endIndexInSegment"": 206, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""Registration Information is the information you submit to register for our FSD Services,"", ""startIndexInSegment"": 152, ""endIndexInSegment"": 240, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""name, email address"", ""startIndexInSegment"": 418, ""endIndexInSegment"": 437, ""value"": ""Contact""}, ""Choice Type"": {""selectedText"": ""information you submit to register for our FSD Services, for example to create an FSD account, post comments, receive a newsletter or mobile alert, or enter a contest or sweepstakes."", ""startIndexInSegment"": 184, ""endIndexInSegment"": 366, ""value"": ""Dont use service/feature""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""FSD and our service providers collect the following information from and about you:"", ""startIndexInSegment"": 58, ""endIndexInSegment"": 146, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""to create an FSD account,"", ""startIndexInSegment"": 253, ""endIndexInSegment"": 278, ""value"": ""User without account""}, ""Purpose"": {""selectedText"": ""post comments,"", ""startIndexInSegment"": 279, ""endIndexInSegment"": 293, ""value"": ""Additional service/feature""}}",58,146
12,21292,3842,5,First Party Collection/Use,0,information you submit,"{""Collection Mode"": {""selectedText"": ""information you submit"", ""startIndexInSegment"": 184, ""endIndexInSegment"": 206, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""information you submit"", ""startIndexInSegment"": 184, ""endIndexInSegment"": 206, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""Registration Information is the information you submit to register for our FSD Services,"", ""startIndexInSegment"": 152, ""endIndexInSegment"": 240, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""name, email address"", ""startIndexInSegment"": 418, ""endIndexInSegment"": 437, ""value"": ""Contact""}, ""Choice Type"": {""selectedText"": ""information you submit to register for our FSD Services, for example to create an FSD account, post comments, receive a newsletter or mobile alert, or enter a contest or sweepstakes."", ""startIndexInSegment"": 184, ""endIndexInSegment"": 366, ""value"": ""Dont use service/feature""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""FSD and our service providers collect the following information from and about you:"", ""startIndexInSegment"": 58, ""endIndexInSegment"": 146, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""to create an FSD account,"", ""startIndexInSegment"": 253, ""endIndexInSegment"": 278, ""value"": ""User without account""}, ""Purpose"": {""selectedText"": ""receive a newsletter or mobile alert, or enter a contest or sweepstakes"", ""startIndexInSegment"": 294, ""endIndexInSegment"": 365, ""value"": ""Marketing""}}",184,206
13,21292,3842,5,First Party Collection/Use,0,"Registration Information is the information you submit to register for our FSD Services,","{""Collection Mode"": {""selectedText"": ""information you submit"", ""startIndexInSegment"": 184, ""endIndexInSegment"": 206, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""information you submit"", ""startIndexInSegment"": 184, ""endIndexInSegment"": 206, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""Registration Information is the information you submit to register for our FSD Services,"", ""startIndexInSegment"": 152, ""endIndexInSegment"": 240, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""name, email address"", ""startIndexInSegment"": 418, ""endIndexInSegment"": 437, ""value"": ""Contact""}, ""Choice Type"": {""selectedText"": ""information you submit to register for our FSD Services, for example to create an FSD account, post comments, receive a newsletter or mobile alert, or enter a contest or sweepstakes."", ""startIndexInSegment"": 184, ""endIndexInSegment"": 366, ""value"": ""Dont use service/feature""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""FSD and our service providers collect the following information from and about you:"", ""startIndexInSegment"": 58, ""endIndexInSegment"": 146, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""to create an FSD account,"", ""startIndexInSegment"": 253, ""endIndexInSegment"": 278, ""value"": ""User without account""}, ""Purpose"": {""selectedText"": ""receive a newsletter or mobile alert, or enter a contest or sweepstakes"", ""startIndexInSegment"": 294, ""endIndexInSegment"": 365, ""value"": ""Marketing""}}",152,240
14,21292,3842,5,First Party Collection/Use,0,FSD and our service providers collect the following information from and about you:,"{""Collection Mode"": {""selectedText"": ""information you submit"", ""startIndexInSegment"": 184, ""endIndexInSegment"": 206, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""information you submit"", ""startIndexInSegment"": 184, ""endIndexInSegment"": 206, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""Registration Information is the information you submit to register for our FSD Services,"", ""startIndexInSegment"": 152, ""endIndexInSegment"": 240, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""name, email address"", ""startIndexInSegment"": 418, ""endIndexInSegment"": 437, ""value"": ""Contact""}, ""Choice Type"": {""selectedText"": ""information you submit to register for our FSD Services, for example to create an FSD account, post comments, receive a newsletter or mobile alert, or enter a contest or sweepstakes."", ""startIndexInSegment"": 184, ""endIndexInSegment"": 366, ""value"": ""Dont use service/feature""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""FSD and our service providers collect the following information from and about you:"", ""startIndexInSegment"": 58, ""endIndexInSegment"": 146, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""to create an FSD account,"", ""startIndexInSegment"": 253, ""endIndexInSegment"": 278, ""value"": ""User without account""}, ""Purpose"": {""selectedText"": ""receive a newsletter or mobile alert, or enter a contest or sweepstakes"", ""startIndexInSegment"": 294, ""endIndexInSegment"": 365, ""value"": ""Marketing""}}",58,146
15,21294,3842,5,First Party Collection/Use,0,information you submit,"{""Collection Mode"": {""selectedText"": ""information you submit"", ""startIndexInSegment"": 184, ""endIndexInSegment"": 206, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""information you submit"", ""startIndexInSegment"": 184, ""endIndexInSegment"": 206, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""Registration Information is the information you submit to register for our FSD Services,"", ""startIndexInSegment"": 152, ""endIndexInSegment"": 240, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""gender, zip code, birthday"", ""startIndexInSegment"": 439, ""endIndexInSegment"": 465, ""value"": ""Demographic""}, ""Choice Type"": {""selectedText"": ""information you submit to register for our FSD Services, for example to create an FSD account, post comments, receive a newsletter or mobile alert, or enter a contest or sweepstakes."", ""startIndexInSegment"": 184, ""endIndexInSegment"": 366, ""value"": ""Dont use service/feature""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""FSD and our service providers collect the following information from and about you:"", ""startIndexInSegment"": 58, ""endIndexInSegment"": 146, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""to create an FSD account,"", ""startIndexInSegment"": 253, ""endIndexInSegment"": 278, ""value"": ""User without account""}, ""Purpose"": {""selectedText"": ""post comments,"", ""startIndexInSegment"": 279, ""endIndexInSegment"": 293, ""value"": ""Additional service/feature""}}",184,206
16,21294,3842,5,First Party Collection/Use,0,"Registration Information is the information you submit to register for our FSD Services,","{""Collection Mode"": {""selectedText"": ""information you submit"", ""startIndexInSegment"": 184, ""endIndexInSegment"": 206, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""information you submit"", ""startIndexInSegment"": 184, ""endIndexInSegment"": 206, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""Registration Information is the information you submit to register for our FSD Services,"", ""startIndexInSegment"": 152, ""endIndexInSegment"": 240, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""gender, zip code, birthday"", ""startIndexInSegment"": 439, ""endIndexInSegment"": 465, ""value"": ""Demographic""}, ""Choice Type"": {""selectedText"": ""information you submit to register for our FSD Services, for example to create an FSD account, post comments, receive a newsletter or mobile alert, or enter a contest or sweepstakes."", ""startIndexInSegment"": 184, ""endIndexInSegment"": 366, ""value"": ""Dont use service/feature""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""FSD and our service providers collect the following information from and about you:"", ""startIndexInSegment"": 58, ""endIndexInSegment"": 146, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""to create an FSD account,"", ""startIndexInSegment"": 253, ""endIndexInSegment"": 278, ""value"": ""User without account""}, ""Purpose"": {""selectedText"": ""post comments,"", ""startIndexInSegment"": 279, ""endIndexInSegment"": 293, ""value"": ""Additional service/feature""}}",152,240
17,21294,3842,5,First Party Collection/Use,0,FSD and our service providers collect the following information from and about you:,"{""Collection Mode"": {""selectedText"": ""information you submit"", ""startIndexInSegment"": 184, ""endIndexInSegment"": 206, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""information you submit"", ""startIndexInSegment"": 184, ""endIndexInSegment"": 206, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""Registration Information is the information you submit to register for our FSD Services,"", ""startIndexInSegment"": 152, ""endIndexInSegment"": 240, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""gender, zip code, birthday"", ""startIndexInSegment"": 439, ""endIndexInSegment"": 465, ""value"": ""Demographic""}, ""Choice Type"": {""selectedText"": ""information you submit to register for our FSD Services, for example to create an FSD account, post comments, receive a newsletter or mobile alert, or enter a contest or sweepstakes."", ""startIndexInSegment"": 184, ""endIndexInSegment"": 366, ""value"": ""Dont use service/feature""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""FSD and our service providers collect the following information from and about you:"", ""startIndexInSegment"": 58, ""endIndexInSegment"": 146, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""to create an FSD account,"", ""startIndexInSegment"": 253, ""endIndexInSegment"": 278, ""value"": ""User without account""}, ""Purpose"": {""selectedText"": ""post comments,"", ""startIndexInSegment"": 279, ""endIndexInSegment"": 293, ""value"": ""Additional service/feature""}}",58,146
18,21295,3842,5,First Party Collection/Use,0,information you submit,"{""Collection Mode"": {""selectedText"": ""information you submit"", ""startIndexInSegment"": 184, ""endIndexInSegment"": 206, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""information you submit"", ""startIndexInSegment"": 184, ""endIndexInSegment"": 206, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""Registration Information is the information you submit to register for our FSD Services,"", ""startIndexInSegment"": 152, ""endIndexInSegment"": 240, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""gender, zip code, birthday"", ""startIndexInSegment"": 439, ""endIndexInSegment"": 465, ""value"": ""Demographic""}, ""Choice Type"": {""selectedText"": ""information you submit to register for our FSD Services, for example to create an FSD account, post comments, receive a newsletter or mobile alert, or enter a contest or sweepstakes."", ""startIndexInSegment"": 184, ""endIndexInSegment"": 366, ""value"": ""Dont use service/feature""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""FSD and our service providers collect the following information from and about you:"", ""startIndexInSegment"": 58, ""endIndexInSegment"": 146, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""to create an FSD account,"", ""startIndexInSegment"": 253, ""endIndexInSegment"": 278, ""value"": ""User without account""}, ""Purpose"": {""selectedText"": ""receive a newsletter or mobile alert, or enter a contest or sweepstakes"", ""startIndexInSegment"": 294, ""endIndexInSegment"": 365, ""value"": ""Marketing""}}",184,206
19,21295,3842,5,First Party Collection/Use,0,"Registration Information is the information you submit to register for our FSD Services,","{""Collection Mode"": {""selectedText"": ""information you submit"", ""startIndexInSegment"": 184, ""endIndexInSegment"": 206, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""information you submit"", ""startIndexInSegment"": 184, ""endIndexInSegment"": 206, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""Registration Information is the information you submit to register for our FSD Services,"", ""startIndexInSegment"": 152, ""endIndexInSegment"": 240, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""gender, zip code, birthday"", ""startIndexInSegment"": 439, ""endIndexInSegment"": 465, ""value"": ""Demographic""}, ""Choice Type"": {""selectedText"": ""information you submit to register for our FSD Services, for example to create an FSD account, post comments, receive a newsletter or mobile alert, or enter a contest or sweepstakes."", ""startIndexInSegment"": 184, ""endIndexInSegment"": 366, ""value"": ""Dont use service/feature""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""FSD and our service providers collect the following information from and about you:"", ""startIndexInSegment"": 58, ""endIndexInSegment"": 146, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""to create an FSD account,"", ""startIndexInSegment"": 253, ""endIndexInSegment"": 278, ""value"": ""User without account""}, ""Purpose"": {""selectedText"": ""receive a newsletter or mobile alert, or enter a contest or sweepstakes"", ""startIndexInSegment"": 294, ""endIndexInSegment"": 365, ""value"": ""Marketing""}}",152,240
20,21295,3842,5,First Party Collection/Use,0,FSD and our service providers collect the following information from and about you:,"{""Collection Mode"": {""selectedText"": ""information you submit"", ""startIndexInSegment"": 184, ""endIndexInSegment"": 206, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""information you submit"", ""startIndexInSegment"": 184, ""endIndexInSegment"": 206, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""Registration Information is the information you submit to register for our FSD Services,"", ""startIndexInSegment"": 152, ""endIndexInSegment"": 240, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""gender, zip code, birthday"", ""startIndexInSegment"": 439, ""endIndexInSegment"": 465, ""value"": ""Demographic""}, ""Choice Type"": {""selectedText"": ""information you submit to register for our FSD Services, for example to create an FSD account, post comments, receive a newsletter or mobile alert, or enter a contest or sweepstakes."", ""startIndexInSegment"": 184, ""endIndexInSegment"": 366, ""value"": ""Dont use service/feature""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""FSD and our service providers collect the following information from and about you:"", ""startIndexInSegment"": 58, ""endIndexInSegment"": 146, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""to create an FSD account,"", ""startIndexInSegment"": 253, ""endIndexInSegment"": 278, ""value"": ""User without account""}, ""Purpose"": {""selectedText"": ""receive a newsletter or mobile alert, or enter a contest or sweepstakes"", ""startIndexInSegment"": 294, ""endIndexInSegment"": 365, ""value"": ""Marketing""}}",58,146
