,annotation_id,policy_id,segment_id,data_practice,label,selected_text,content_json,start,end
10,530,3622,3,First Party Collection/Use,0,that you provide to us,"{""Collection Mode"": {""endIndexInSegment"": 183, ""startIndexInSegment"": 161, ""selectedText"": ""that you provide to us"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 160, ""startIndexInSegment"": 149, ""selectedText"": ""information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 147, ""startIndexInSegment"": 134, ""selectedText"": ""we may collec"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",161,183
11,530,3622,3,First Party Collection/Use,0,we may collec,"{""Collection Mode"": {""endIndexInSegment"": 183, ""startIndexInSegment"": 161, ""selectedText"": ""that you provide to us"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 160, ""startIndexInSegment"": 149, ""selectedText"": ""information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 147, ""startIndexInSegment"": 134, ""selectedText"": ""we may collec"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",134,147
12,531,3622,3,First Party Collection/Use,0,your use of the Services,"{""Collection Mode"": {""endIndexInSegment"": 245, ""startIndexInSegment"": 221, ""selectedText"": ""your use of the Services"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 196, ""startIndexInSegment"": 185, ""selectedText"": ""information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 212, ""startIndexInSegment"": 202, ""selectedText"": ""we collect"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 245, ""startIndexInSegment"": 221, ""selectedText"": ""your use of the Services"", ""value"": ""Service Operation and Security""}}",221,245
13,531,3622,3,First Party Collection/Use,0,we collect,"{""Collection Mode"": {""endIndexInSegment"": 245, ""startIndexInSegment"": 221, ""selectedText"": ""your use of the Services"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 196, ""startIndexInSegment"": 185, ""selectedText"": ""information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 212, ""startIndexInSegment"": 202, ""selectedText"": ""we collect"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 245, ""startIndexInSegment"": 221, ""selectedText"": ""your use of the Services"", ""value"": ""Service Operation and Security""}}",202,212
14,532,3622,3,First Party Collection/Use,0,and information that we collect from publicly available sources or third parties.,"{""Collection Mode"": {""endIndexInSegment"": 328, ""startIndexInSegment"": 247, ""selectedText"": ""and information that we collect from publicly available sources or third parties."", ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 328, ""startIndexInSegment"": 284, ""selectedText"": ""publicly available sources or third parties."", ""value"": ""Receive from other service/third-party (unnamed)""}, ""Personal Information Type"": {""endIndexInSegment"": 262, ""startIndexInSegment"": 251, ""selectedText"": ""information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 277, ""startIndexInSegment"": 268, ""selectedText"": ""we collec"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",247,328
15,532,3622,3,First Party Collection/Use,0,publicly available sources or third parties.,"{""Collection Mode"": {""endIndexInSegment"": 328, ""startIndexInSegment"": 247, ""selectedText"": ""and information that we collect from publicly available sources or third parties."", ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 328, ""startIndexInSegment"": 284, ""selectedText"": ""publicly available sources or third parties."", ""value"": ""Receive from other service/third-party (unnamed)""}, ""Personal Information Type"": {""endIndexInSegment"": 262, ""startIndexInSegment"": 251, ""selectedText"": ""information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 277, ""startIndexInSegment"": 268, ""selectedText"": ""we collec"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",284,328
16,532,3622,3,First Party Collection/Use,0,we collec,"{""Collection Mode"": {""endIndexInSegment"": 328, ""startIndexInSegment"": 247, ""selectedText"": ""and information that we collect from publicly available sources or third parties."", ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 328, ""startIndexInSegment"": 284, ""selectedText"": ""publicly available sources or third parties."", ""value"": ""Receive from other service/third-party (unnamed)""}, ""Personal Information Type"": {""endIndexInSegment"": 262, ""startIndexInSegment"": 251, ""selectedText"": ""information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 277, ""startIndexInSegment"": 268, ""selectedText"": ""we collec"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",268,277
17,1022,3622,3,First Party Collection/Use,0,"collect information that you provide to us,","{""Collection Mode"": {""endIndexInSegment"": 184, ""startIndexInSegment"": 141, ""selectedText"": ""collect information that you provide to us,"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 184, ""startIndexInSegment"": 52, ""selectedText"": ""We may collect personal information about our users in various ways. For example, we may collect information that you provide to us,"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 87, ""startIndexInSegment"": 67, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 184, ""startIndexInSegment"": 52, ""selectedText"": ""We may collect personal information about our users in various ways. For example, we may collect information that you provide to us,"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",141,184
18,1022,3622,3,First Party Collection/Use,0,"We may collect personal information about our users in various ways. For example, we may collect information that you provide to us,","{""Collection Mode"": {""endIndexInSegment"": 184, ""startIndexInSegment"": 141, ""selectedText"": ""collect information that you provide to us,"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 184, ""startIndexInSegment"": 52, ""selectedText"": ""We may collect personal information about our users in various ways. For example, we may collect information that you provide to us,"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 87, ""startIndexInSegment"": 67, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 184, ""startIndexInSegment"": 52, ""selectedText"": ""We may collect personal information about our users in various ways. For example, we may collect information that you provide to us,"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",52,184
19,1022,3622,3,First Party Collection/Use,0,"We may collect personal information about our users in various ways. For example, we may collect information that you provide to us,","{""Collection Mode"": {""endIndexInSegment"": 184, ""startIndexInSegment"": 141, ""selectedText"": ""collect information that you provide to us,"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 184, ""startIndexInSegment"": 52, ""selectedText"": ""We may collect personal information about our users in various ways. For example, we may collect information that you provide to us,"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 87, ""startIndexInSegment"": 67, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 184, ""startIndexInSegment"": 52, ""selectedText"": ""We may collect personal information about our users in various ways. For example, we may collect information that you provide to us,"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",52,184
20,1024,3622,3,First Party Collection/Use,0,"information that we collect through your use of the Services,","{""Collection Mode"": {""endIndexInSegment"": 246, ""startIndexInSegment"": 185, ""selectedText"": ""information that we collect through your use of the Services,"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 246, ""startIndexInSegment"": 52, ""selectedText"": ""We may collect personal information about our users in various ways. For example, we may collect information that you provide to us, information that we collect through your use of the Services,"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 87, ""startIndexInSegment"": 67, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 184, ""startIndexInSegment"": 52, ""selectedText"": ""We may collect personal information about our users in various ways. For example, we may collect information that you provide to us,"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",185,246
21,1024,3622,3,First Party Collection/Use,0,"We may collect personal information about our users in various ways. For example, we may collect information that you provide to us, information that we collect through your use of the Services,","{""Collection Mode"": {""endIndexInSegment"": 246, ""startIndexInSegment"": 185, ""selectedText"": ""information that we collect through your use of the Services,"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 246, ""startIndexInSegment"": 52, ""selectedText"": ""We may collect personal information about our users in various ways. For example, we may collect information that you provide to us, information that we collect through your use of the Services,"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 87, ""startIndexInSegment"": 67, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 184, ""startIndexInSegment"": 52, ""selectedText"": ""We may collect personal information about our users in various ways. For example, we may collect information that you provide to us,"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",52,246
22,1024,3622,3,First Party Collection/Use,0,"We may collect personal information about our users in various ways. For example, we may collect information that you provide to us,","{""Collection Mode"": {""endIndexInSegment"": 246, ""startIndexInSegment"": 185, ""selectedText"": ""information that we collect through your use of the Services,"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 246, ""startIndexInSegment"": 52, ""selectedText"": ""We may collect personal information about our users in various ways. For example, we may collect information that you provide to us, information that we collect through your use of the Services,"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 87, ""startIndexInSegment"": 67, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 184, ""startIndexInSegment"": 52, ""selectedText"": ""We may collect personal information about our users in various ways. For example, we may collect information that you provide to us,"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",52,184
23,1026,3622,3,First Party Collection/Use,0,and information that we collect from publicly available sources or third parties.,"{""Collection Mode"": {""endIndexInSegment"": 328, ""startIndexInSegment"": 247, ""selectedText"": ""and information that we collect from publicly available sources or third parties."", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 328, ""startIndexInSegment"": 247, ""selectedText"": ""and information that we collect from publicly available sources or third parties."", ""value"": ""Receive from other service/third-party (unnamed)""}, ""Personal Information Type"": {""endIndexInSegment"": 87, ""startIndexInSegment"": 67, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 328, ""startIndexInSegment"": 247, ""selectedText"": ""and information that we collect from publicly available sources or third parties."", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",247,328
24,1026,3622,3,First Party Collection/Use,0,and information that we collect from publicly available sources or third parties.,"{""Collection Mode"": {""endIndexInSegment"": 328, ""startIndexInSegment"": 247, ""selectedText"": ""and information that we collect from publicly available sources or third parties."", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 328, ""startIndexInSegment"": 247, ""selectedText"": ""and information that we collect from publicly available sources or third parties."", ""value"": ""Receive from other service/third-party (unnamed)""}, ""Personal Information Type"": {""endIndexInSegment"": 87, ""startIndexInSegment"": 67, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 328, ""startIndexInSegment"": 247, ""selectedText"": ""and information that we collect from publicly available sources or third parties."", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",247,328
